track_id,track_name,artist_name,year,genre,tempo,popularity,acousticness,danceability,energy,loudness
1Hv54MWloXiAZDam1ez840,Great Are You Lord,All Sons & Daughters,2014,rock,144.01,58,0.589,0.472,0.351,-8.996
2zjt2hHBbiv5SuxYg8Z7eP,Girls Just Want to Have Fun,Cyndi Lauper,2014,rock,120.465,68,0.214,0.707,0.788,-5.269
2lrHKMXyu8LTLxMorzJkTQ,He Knows My Name,Francesca Battistelli,2014,rock,90.011,57,0.00107,0.5,0.836,-6.165
1XJQ7xI6jzcZybuHemxsPP,To Be Alone,Hozier,2014,rock,67.05,57,0.403,0.559,0.443,-6.52
49CdYBpfABUa0ZfT8FizQZ,Roots Reggae Music (feat. Don Carlos),Rebelution,2014,rock,140.004,56,0.0551,0.92,0.56,-9.53
5Pkn31exSVgFbfDAH961QC,In the Woods Somewhere,Hozier,2014,rock,98.062,56,0.782,0.354,0.426,-8.704
1u6Ni98NiRqeiwe47DpMsA,Two Night Town,Jason Aldean,2014,rock,143.503,56,0.658,0.348,0.408,-7.353
5eilSVtn5pkequUpyV6w9d,Swallowed,Bush,2014,rock,179.885,55,0.00182,0.241,0.49,-8.262
2xwsf9FuFINP1X4FTsqZ7Q,Peace,O.A.R.,2014,rock,178.141,57,0.166,0.449,0.721,-5.965
7KwJrAQMoJyUEBes3evMLv,Orpheus Under the Influence,The Buttertones,2014,rock,151.722,58,0.0365,0.362,0.871,-6.546
7hIRQZhDjab4YgqkkkehV9,If I Lose Myself,OneRepublic,2014,rock,140.069,59,0.0969,0.482,0.713,-6.017
2jOdqw7a9uV1s256FXXR4W,The Chemicals Between Us,Bush,2014,rock,97.715,55,0.00317,0.512,0.958,-3.979
5topOIcCwU391xE5Oyhh62,Little Things,Bush,2014,rock,112.628,55,0.000134,0.343,0.936,-3.316
522YBf6WqBwJVAe7oHLymu,Seasons (Waiting on You),Future Islands,2014,rock,140.022,64,0.136,0.498,0.721,-5.232
6TGapnqEUkkSBanKyn5qYy,OutRight,Wild Party,2014,rock,147.951,55,0.000791,0.546,0.823,-4.979
68x16tb33FQdWyiOaZYteP,There Is Power,Lincoln Brewster,2014,rock,80.008,57,0.00837,0.509,0.871,-5.855
3JUT20Ycry03hgIbMSSBzV,Small Town Throwdown,Brantley Gilbert,2014,rock,98.036,55,0.0252,0.555,0.862,-3.866
08a6PhXyXeN3lv1DCKW9qY,Do You,Spoon,2014,rock,128.083,54,0.0756,0.674,0.936,-2.166
1z5xgcRgxxGEKrXUCEFpA9,Forever - Live,Kari Jobe,2014,rock,144.01,60,0.0212,0.268,0.697,-5.886
39rHfrVqCX6A55GF7uOZSC,1612,"Vulfpeck, Vulf",2014,rock,171.274,60,0.177,0.678,0.392,-11.328
5fNMOnKDuzU2V8sHCUu81K,Loose Change,Royal Blood,2014,rock,84.545,54,0.195,0.478,0.79,-5.016
2l1fWY1albInvAG9t8WP2p,That Don't Sound Like You,Lee Brice,2014,rock,129.813,56,0.0236,0.543,0.589,-9.496
0otn0qLAM0yAXHNSiRsHwq,Adult Diversion,Alvvays,2014,rock,177.329,58,0.0355,0.328,0.948,-4.355
6KQCyrOWCGn153E1rC1crg,Love is Crucial,Iya Terra,2014,rock,79.881,56,0.0801,0.737,0.672,-7.702
5U0AcKclgf0AbG11AUFLht,Down By The River,Milky Chance,2014,rock,114.039,58,0.749,0.667,0.696,-7.931
1B241LRKmK6qDDTZfUajmm,Cocoon,Catfish and the Bottlemen,2014,rock,133.053,66,0.000254,0.446,0.91,-4.481
3xMQOd1C3TXsjQ3pmzOmkC,Weight of Love,The Black Keys,2014,rock,151.468,60,0.03,0.282,0.547,-8.621
1yi8EOTpKeVK4cj5HS8DRp,From Eden,Hozier,2014,rock,109.361,56,0.398,0.484,0.528,-6.951
0upcwsWXAgtSFAG72Ry9em,A Beginner's Guide to Destroying the Moon,Foster The People,2014,rock,119.989,56,0.000257,0.515,0.913,-4.345
4Vc3bzFxXdrABa2DxgyCMT,Work Song,Hozier,2014,rock,121.249,56,0.749,0.531,0.359,-7.672
3aYBjxTMvrEOP0A0UXg9ER,Final Masquerade,Linkin Park,2014,rock,164.032,67,0.00774,0.466,0.852,-4.487
2vyae4DvSU2gs8OMOGwXF2,Rock or Bust,AC/DC,2014,rock,98.057,66,7.13e-05,0.572,0.825,-3.977
6dyMer5WZ2hpIKNbb9fa1T,Burn Slow,Dirty Heads,2014,rock,155.0,54,0.108,0.706,0.855,-4.853
3xbKyhn7Bk0XDVecWF793N,Notice Me,Rebelution,2014,rock,82.481,54,0.143,0.766,0.597,-10.161
0Z0iYAtKYswMYXL3kJtdO4,Chasin' Honey,Wild Party,2014,rock,176.1,54,0.02,0.526,0.637,-5.052
0VzLAYIns618H651sG09Gp,Magnolia (feat. John Mayer),Eric Clapton,2014,rock,73.919,53,0.651,0.587,0.252,-14.222
0mMR63GfhjpxT02rIdq5Mz,Gonna Know We Were Here,Jason Aldean,2014,rock,173.852,55,0.0339,0.447,0.896,-5.57
47OTksldOYCxAJ7aH3zaxx,Where No One Goes,John Powell,2014,rock,139.971,54,0.0175,0.501,0.879,-7.4
3T76zPJz3tWL27FrjJe2ot,Lazaretto,Jack White,2014,rock,118.214,58,0.0046,0.381,0.838,-6.562
2nIulsLMiP2SMTDrtxfQXX,Out of the Black,Royal Blood,2014,rock,158.937,53,0.000867,0.52,0.981,-2.75
36ECEkodXYhLPyBHjZCEHh,It Has Begun,STARSET,2014,rock,127.888,61,0.00876,0.254,0.724,-6.513
2PLq66Pulj13Ov30kBBxuG,Dear Younger Me,MercyMe,2014,rock,98.959,55,0.101,0.629,0.891,-5.664
3huV7eiNpaQlCB3LbZi9bB,Bad Habit,The Kooks,2014,rock,123.071,62,0.051,0.733,0.882,-4.199
1jcxDswcwde8Ffp1yvqSWY,Through All Of It,Colton Dixon,2014,rock,77.813,55,0.761,0.444,0.385,-7.759
2iIb73Qn02LsZwpW8RJUxh,Friction,Imagine Dragons,2014,rock,104.007,53,0.0508,0.671,0.537,-8.745
4o9wvGpLZi4pla9CxvDsHb,Smoke,Florida Georgia Line,2014,rock,168.002,56,0.0443,0.428,0.898,-3.348
1WQFOwtI6EfsvRz7wcDbQm,Gold,Imagine Dragons,2014,rock,164.929,54,0.0801,0.416,0.459,-6.814
0XJ7aq4tIhIsQrSqWENo0d,1 4 2,Inner Wave,2014,rock,114.987,56,0.179,0.701,0.692,-7.527
7jO2B8Xgfu7D9vj60XiG7Y,Pools,Glass Animals,2014,rock,105.072,57,0.147,0.676,0.645,-8.647
6IDDwI0YOCAUDhMZltQekS,Love Don't Die,The Fray,2014,rock,115.489,58,0.0095,0.632,0.805,-4.488
1HE3TzRFmNQ7QQLoEMl0R2,Gonna Wanna Tonight,Chase Rice,2014,rock,123.961,54,0.0444,0.584,0.79,-6.544
0n96wSHG9FXAuLVoaG9Jjd,One Hell Of An Amen,Brantley Gilbert,2014,rock,138.048,54,0.0139,0.547,0.664,-5.622
2AEKTA8tQnXUullpmN8NkL,Run,Hozier,2014,rock,71.749,54,0.509,0.373,0.393,-8.462
2t8NsMho4AegF1wMGxvgj5,Hope in Front of Me,Danny Gokey,2014,rock,156.11,55,0.0161,0.434,0.865,-5.575
2DgaPZppYXSYGCaBceXfTw,In Your Arms,Sunbeam Sound Machine,2014,rock,139.988,56,0.0295,0.332,0.786,-4.112
3UDa3HRIwS4scBYom5K0zl,Wave of Mutilation - UK Surf,Pixies,2014,rock,180.26,56,0.0951,0.642,0.355,-14.196
7tvOve5IkjYenvqScZ75iQ,Best Friend,Foster The People,2014,rock,113.945,57,0.00933,0.651,0.866,-3.831
4KANJH1baadr3U7XsVbM17,Something I Need,OneRepublic,2014,rock,98.97,57,0.164,0.683,0.601,-6.927
7bp7QInQ5uIMzYjJqTtjVA,Hey Mami,Sylvan Esso,2014,rock,119.931,55,0.306,0.769,0.749,-5.813
1yzbqrSF0vuaO7nuKYSd6f,Coming of Age,Foster The People,2014,rock,130.09,57,0.0219,0.534,0.955,-4.447
4eoRsk6nuYMLcNdZWgDTmT,Tongues,The Frights,2014,rock,97.236,56,0.0165,0.258,0.912,-5.495
7dEKwMoUZCpvUFLLuJQjju,I Was Made For Lovin' You - Single Mix,KISS,2014,rock,128.518,63,0.0287,0.708,0.856,-5.4
4lXBIshfa0juWxi6odtLHt,Early Morning Shakes,Whiskey Myers,2014,rock,152.346,53,0.159,0.389,0.834,-3.629
2gABnPYOMsyxThmsOQ4uWK,Tequila Sunrise,Cypress Hill,2014,rock,192.736,66,0.0122,0.547,0.63,-8.772
08shoW0qPqgMDnNQppWAQj,Thrive,Casting Crowns,2014,rock,114.993,55,0.104,0.641,0.633,-7.295
57e7boStgP3Ped3HzP6FKo,Ruined,Tribal Seeds,2014,rock,139.072,53,0.184,0.867,0.624,-6.791
32GLsaZGtVQ4OUaqmVsF9I,Bitches Brew,✝✝✝ (Crosses),2014,rock,88.02,56,0.00121,0.551,0.661,-4.428
3Q8um1zFFSKYg6IDjeonOE,Livin' Easy (feat. Stick Figure),KBong,2014,rock,93.002,53,0.249,0.834,0.869,-7.717
0Zg4tjgfqw9qzq7lXX2sUM,Hazey,Glass Animals,2014,rock,89.993,56,0.00297,0.651,0.503,-10.773
0PywzrV955BnXDC8FHAf0n,Jackie and Wilson,Hozier,2014,rock,82.311,53,0.0579,0.563,0.727,-4.202
3JxaZPq4UjkOaxnpyMUtAC,Avalanche,WALK THE MOON,2014,rock,138.021,53,0.00059,0.594,0.858,-4.339
4iddUbzyhbLEqhsVcZmc7u,Lift Your Head Weary Sinner (Chains),Crowder,2014,rock,143.988,53,0.331,0.556,0.818,-6.698
1l9hj8jFK4bEsRguwqMrKJ,Driving to Hawaii,Summer Salt,2014,rock,186.826,54,0.719,0.348,0.638,-4.907
3cuxZTcxBj7AL3bgSCIuWL,Little Monster,Royal Blood,2014,rock,95.999,51,0.00122,0.454,0.882,-4.251
25DpvTS4zsmLiVLx8Zv3N0,Dream,Imagine Dragons,2014,rock,143.437,54,0.674,0.346,0.509,-7.693
3uhKQbg84oXSr6l3N4Iauk,Don't Matta,Iya Terra,2014,rock,148.015,53,0.0932,0.758,0.662,-7.345
1v3SmmWX9lHYGXii4SmAts,Violet,Wild Party,2014,rock,171.07,52,0.014,0.42,0.882,-4.383
1WtdhlaiUoDTrVNSwaya0L,Just Gettin' Started,Jason Aldean,2014,rock,167.983,53,0.396,0.507,0.805,-4.611
3ZwrK4djNjJCNOZknEFtmc,Say Fuck It,Buckcherry,2014,rock,126.079,54,0.000919,0.545,0.836,-4.264
5nxxe5YhgHKEAD9baPQbLd,Point Of No Return,STARSET,2014,rock,139.68,58,0.00194,0.402,0.941,-3.175
5I1ueVGJA6VZRkgkMyiHcP,Take Out the Gunman,Chevelle,2014,rock,84.956,54,0.000478,0.569,0.766,-6.329
64MmobYNviePoiaINMrbMn,Shots,Imagine Dragons,2014,rock,104.957,54,0.00713,0.552,0.76,-6.861
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,2014,soul,121.97,82,0.22,0.805,0.33,-8.712
5BKKy9fIJL5uM9fz1SnqyP,Chicago,Michael Jackson,2014,soul,176.086,80,0.0784,0.608,0.756,-2.675
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,Paloma Faith,2014,soul,90.99,84,0.0958,0.566,0.885,-4.528
2stPxcgjdSImK7Gizl8ZUN,The Man,Aloe Blacc,2014,soul,81.853,60,0.0331,0.308,0.769,-7.256
5Z0MrFDEIDB075We9w9276,Call Me,St. Paul & The Broken Bones,2014,soul,110.289,63,0.0634,0.573,0.786,-4.354
0Yp3wCUpjrG7NWWPDpmQXm,Paranoid (feat. B.o.B),Ty Dolla $ign,2014,soul,97.476,60,0.00888,0.858,0.398,-11.306
1rwGdnrtWnPYBipRrjnzEm,O-o-h Child,The Five Stairsteps,2014,soul,87.277,59,0.00156,0.512,0.56,-10.429
230tKtsKM3eigmK2CtssAO,A Calf Born in Winter,Khruangbin,2014,soul,82.616,61,0.563,0.513,0.393,-13.338
1e5nuWd8w0ZQlgEA19okwE,The Number 3,Khruangbin,2014,soul,85.922,61,0.224,0.542,0.518,-11.332
5TloYFwzd09yWy8xkRLVUu,Busy Earnin',Jungle,2014,soul,99.967,55,0.209,0.552,0.883,-5.61
71AATBHZGo82EnjZnG53Zx,Say You Love Me,Jessie Ware,2014,soul,173.73,56,0.162,0.387,0.413,-8.95
3wpLkju0bJy89kjgdRys0j,September,"Earth, Wind & Fire",2014,soul,125.901,62,0.165,0.694,0.831,-7.288
1NwyJs8dFvkV5cvvehav7s,Half the City,St. Paul & The Broken Bones,2014,soul,178.522,56,0.216,0.546,0.681,-5.931
5yfHDmZHjMw2gLjbghG90V,Hot Hands,Darius,2014,soul,109.991,63,0.0498,0.849,0.558,-9.23
0Jx3En8dPUt53P1gXyaOLZ,The Number 4,Khruangbin,2014,soul,81.734,59,0.11,0.632,0.396,-12.926
44EkzAU92xwm30YpD4p31i,It's On Again (feat. Kendrick Lamar) - From The Amazing Spider-Man 2 Soundtrack,Alicia Keys,2014,soul,110.14,59,0.06,0.647,0.687,-5.274
3zUM8mxX7fMh3eSARfnazf,Master of Life,Khruangbin,2014,soul,84.959,56,0.0867,0.547,0.537,-9.923
1mzGywacjpeik00PVLBPpF,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,John Legend,2014,soul,127.985,63,0.000149,0.606,0.72,-6.253
2RcanAJpudPNDkyIe9DzKS,Really Love,D'Angelo,2014,soul,78.516,55,0.724,0.638,0.395,-11.299
3qfqrPLjWLbIHEc5ZCrKmN,Drops,Jungle,2014,soul,107.992,50,0.853,0.703,0.237,-14.281
3gkiUzAUBH035zRHy7KyJg,It's On Again - From The Amazing Spider-Man 2 Soundtrack,Alicia Keys,2014,soul,110.052,56,0.0394,0.624,0.661,-5.34
3ItddtEzeCE37ScY8o3Tbg,Like a Mighty River,St. Paul & The Broken Bones,2014,soul,98.454,52,0.405,0.573,0.901,-4.924
6fsrSoXQfD9kZUknVBGWS9,The Recital That Never Happened,Khruangbin,2014,soul,81.402,55,0.533,0.655,0.372,-10.878
1kgHjcE0F72RDkaA8adtXG,Most Really Pretty Girls Have Pretty Ugly Feet,Various Artists,2014,soul,119.894,58,0.0862,0.928,0.449,-10.425
6PQcT3UDWcO58RoEI33VpM,Malcom Interlude,Thelonious Martin,2014,soul,82.037,50,0.0968,0.492,0.559,-8.335
3SRLBrMkFPMEimwcuctSNh,Fall for You,Leela James,2014,soul,146.954,51,0.921,0.45,0.17,-12.735
56x2jRVYRWsZvkFpFXLOBV,Might Be,Anderson .Paak,2014,soul,148.51,50,0.361,0.683,0.585,-7.599
0rPyMOwvIHFrb3b0NVbuFp,Nobody,Kem,2014,soul,77.007,49,0.0936,0.827,0.503,-6.479
35SI5zFEhOeo4XDBMwS41S,A Place With No Name,Michael Jackson,2014,soul,118.752,56,0.0103,0.538,0.698,-4.282
1fCtah6RlmidPvSiyMfncH,Slacks,St. South,2014,soul,126.006,54,0.767,0.737,0.528,-9.583
4BTp7Ad6LZMebeYc3gQIfP,The Infamous Bill,Khruangbin,2014,soul,88.456,51,0.0129,0.661,0.837,-7.45
5axBwqXk8lLdtdc1tLCNPn,Wake Me Up - Acoustic,Aloe Blacc,2014,soul,114.882,47,0.397,0.544,0.608,-7.151
5XaTGnZImOKdUdlLtvgpTi,In Your Bones (Chiefs Remix),Crooked Colours,2014,soul,150.002,49,0.00416,0.671,0.82,-5.72
6PijBqDTCJtL6VlFO0orTm,Waiting,FKJ,2014,soul,82.103,56,0.386,0.674,0.643,-6.955
5iVxHPyHVO7vWSDnRpNH5d,Risin' to the Top,Keni Burke,2014,soul,94.071,53,0.189,0.729,0.54,-9.33
0sGqkDmFIr4FWEKoOalCWH,Still Callin' (feat. Teeflii),Dom Kennedy,2014,soul,79.994,46,0.103,0.511,0.568,-7.796
3hGc6zv9LgSxGrIlhFdfT6,Espoir,Darius,2014,soul,106.892,56,0.0955,0.6,0.617,-7.0
10ZCvBygZ6Gq5J8dTGivlT,Omeo,Darius,2014,soul,111.985,54,0.196,0.792,0.49,-10.49
53C1cEmECQhFybYyArzBBO,Lost Boys,Sir Michael Rocks,2014,soul,160.053,48,0.0161,0.719,0.569,-6.896
6rpi77GqamZNoltbZ5ksdi,Cycles of Existential Rhyme,Chicano Batman,2014,soul,98.732,47,0.377,0.483,0.651,-6.358
4T1JlEsHdrxGxBltSFe5yA,Loving You,Michael Jackson,2014,soul,94.523,52,0.0997,0.711,0.744,-4.007
2ru82sMlycieEodGcKyszh,The Heat,Jungle,2014,soul,109.989,45,0.277,0.649,0.878,-7.753
2NlYduohuhwWW7Wf6GfDgz,Promise To Love,Kem,2014,soul,80.057,47,0.318,0.612,0.504,-7.049
0IjCJNyvBcbC2XV2mwehuO,Learn to Fly,FKJ,2014,soul,87.036,55,0.182,0.645,0.622,-8.215
3Qu8Wrwt1wyOYLfoa1UGAm,My Sidepiece,The Louisiana Blues Brothas,2014,soul,96.052,44,0.227,0.675,0.742,-6.326
6cRqxXoY6esNiFaOnl4EiC,Or Nah (feat. Wiz Khalifa & DJ Mustard),Ty Dolla $ign,2014,soul,121.974,46,0.0544,0.83,0.33,-9.156
0otN4xqX87CxYFtbzQEPkS,I Don't Know,Nick Hakim,2014,soul,110.104,50,0.717,0.502,0.312,-9.514
4lMLL0QOt8dLRp5UGXjZLi,Off The Ground,Anderson .Paak,2014,soul,183.075,47,0.812,0.653,0.712,-7.191
3LQ7Y0raVQf3G6wURbJR9O,No More Running,Various Artists,2014,soul,86.935,54,0.906,0.463,0.228,-15.701
71SG2UUnm6rQNFrFEasxyi,Time,Jungle,2014,soul,120.015,44,0.191,0.693,0.694,-8.435
17UD34k3AfHgYOJiLSMKIV,Sugar Free,Juicy,2014,soul,91.987,45,0.124,0.741,0.433,-11.937
5EpP1lwkAnOAKbfAHUNJkI,Iron Sky,Paolo Nutini,2014,soul,139.724,47,0.242,0.387,0.626,-7.134
4grNHgmTVK6UUFqBk3hPtW,Capricious (Paces Remix),Crooked Colours,2014,soul,90.084,46,0.156,0.748,0.849,-5.148
2f9mmR37OEceYERbXml0Nj,Another Life,D'Angelo,2014,soul,71.254,47,0.127,0.572,0.61,-7.994
36lVpg8hgy37iZEazTOJBb,Blue Gangsta,Michael Jackson,2014,soul,124.047,48,0.177,0.624,0.701,-4.122
1R31tpwFjbzVvPuw5bOVgH,Already (feat. SiR),Anderson .Paak,2014,soul,75.273,46,0.0706,0.506,0.671,-5.802
75357nR3Sei35JqReRUNhA,Look over Your Shoulder,Various Artists,2014,soul,179.768,43,0.415,0.307,0.709,-6.34
2rNVmfuyXAfmvZfg8O9D92,Grass Is Greener,St. Paul & The Broken Bones,2014,soul,176.309,48,0.428,0.34,0.491,-7.0
2z6qRBkf6jjWUuzLA9CXO0,A Change Is Gonna Come (feat. Lizzo) - Live at SXSW 2013,St. Paul & The Broken Bones,2014,soul,148.308,46,0.156,0.322,0.719,-4.641
3OyOwLshqBHiEOAMBCYQgI,Didn't I - Florent F Rework,Darondo,2014,soul,80.666,53,0.348,0.627,0.497,-7.371
66k6yx338eZ5fE1ICSUBR3,Overcome,Tora,2014,soul,92.018,48,0.304,0.678,0.625,-5.31
4DBWrhPVl2ZzN48EYR5W1C,My Favorite Thing,Kem,2014,soul,84.947,44,0.591,0.751,0.454,-9.362
2CU9pGd7lq4fSHiFwjs842,Catfish Blues - Live,Gary Clark Jr.,2014,soul,127.818,47,0.353,0.311,0.67,-5.074
1pnxxrsb0uwx498oxokfiV,What Is Love,Various Artists,2014,soul,120.065,51,0.086,0.666,0.897,-4.938
711ba03szQaASPznwdZkuw,I Got You (I Feel Good) - 1966 Version,James Brown,2014,soul,144.408,48,0.44,0.573,0.592,-6.724
2BsohBueMAYoDCsrbHFJyd,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,2014,soul,121.912,44,0.211,0.793,0.348,-8.5
2LjQyQu27GbfoXtVsehU2B,Lucky I Got What I Want,Jungle,2014,soul,186.047,41,0.235,0.537,0.565,-13.773
17QZPa3vFsgaz9VPb1YUZL,Papas Fritas,Nick Hakim,2014,soul,73.879,46,0.652,0.657,0.4,-8.42
4Ri84aoor16uSkNtpAvPgQ,The Big Unknown,Elder Island,2014,soul,114.972,54,0.173,0.919,0.44,-11.588
5afxMT80ZvKcrCeJCV2PXL,Camelblues,Mndsgn,2014,soul,79.994,48,0.947,0.594,0.304,-15.353
2nZvzyQUHPPGMsc0E73ahY,Didn't I - Dave Allison Rework,Darondo,2014,soul,186.033,51,0.00827,0.539,0.704,-6.73
2oZ6Eor6WotNuMgcYGkifn,Rockin' Chair,Gwen McCrae,2014,soul,90.883,43,0.207,0.592,0.785,-5.916
57sNQG1UpZ9fZ35OIXTn64,S/ash,Darius,2014,soul,107.032,50,0.0325,0.711,0.704,-7.793
6pDUXlivLQA3xoXPQ6Q5oE,Broken Bones and Pocket Change,St. Paul & The Broken Bones,2014,soul,179.197,43,0.328,0.304,0.656,-6.242
4IiI9lpobMyEbhV5VstNs7,Nothin' At All (feat. Skoolie 300),"Chuuwee, Trizz",2014,soul,83.13,46,0.341,0.628,0.588,-9.506
4hFt8wslsJMahmrTx5uUJM,Come Down,Crooked Colours,2014,soul,175.016,48,0.00149,0.651,0.48,-13.603
3i24dUJKnMzsDqaFWqTGlb,Can't Leave the Night,BADBADNOTGOOD,2014,soul,184.06,49,0.0143,0.348,0.735,-7.357
3RXr49TkL3wYHB7JJTnyn5,Betray My Heart,D'Angelo,2014,soul,105.707,46,0.646,0.796,0.436,-11.169
3j38ZAHmqcjP0v6ouxGgVA,Trying to Live My Life Without You,Otis Clay,2014,soul,106.302,42,0.681,0.836,0.63,-7.018
1YsLYPLUclrIGUSQ5sVs68,Jaigantic,Tora,2014,soul,130.047,46,0.676,0.735,0.506,-8.998
1rUIpUlWtztoo3rVAuSTH4,Magma,Chicano Batman,2014,soul,82.533,42,0.364,0.609,0.668,-7.191
6lqkcjBmNIxvOanKgTQmCO,Nobody But You,Algebra Blessett,2014,soul,177.141,39,0.609,0.694,0.471,-5.374
3gRoYsV98I2OhTwlTVSciS,Set Me Free,Leela James,2014,soul,76.997,41,0.0574,0.758,0.707,-5.9
34NI1G45BZRwq2gJEmNGml,Never With Me,Tora,2014,soul,131.831,43,0.116,0.679,0.454,-10.176
7DciyLZWipMv860LBeupmK,Love Never Felt So Good (Original Version),Michael Jackson,2014,soul,120.435,49,0.828,0.608,0.427,-9.233
37YeLdDc63BahWGwCaViTB,"Aretha, Sing One for Me",Various Artists,2014,soul,85.773,46,0.795,0.692,0.341,-10.701
6Mdu5Su2VYBAsDDVPUAMXE,Open The Door,Various Artists,2014,soul,106.953,50,0.0976,0.689,0.661,-6.603
1M3ldz0gop7cJeEWUuJCfe,Apolune,Jesper Ryom,2014,soul,123.01,49,0.00795,0.717,0.726,-8.611
0dAY4aJFw74le3PMh3wOHC,Jaigantic - Galimatias Remix,Tora,2014,soul,130.021,43,0.103,0.642,0.539,-6.859
53l4LGUeZKCDZI1u25kQDN,Sugah Daddy,D'Angelo,2014,soul,92.603,46,0.0397,0.786,0.547,-11.416
2yx7XX9v7M6yhm2fBG7K3E,Ain't That Easy,D'Angelo,2014,soul,176.176,43,0.137,0.545,0.644,-8.111
11yN6oWrPPJXafJCUkSz2e,Don’t Wait,Mapei,2014,soul,98.971,39,0.0825,0.748,0.496,-6.119
1D3ETHOJhNwK4nDTMxfzmE,Julia,Jungle,2014,soul,108.003,39,0.022,0.622,0.647,-7.511
27FhNKYP8B0F3teHdcD5ob,"Um, Um, Um, Um, Um, Um",Major Lance,2014,soul,117.406,44,0.152,0.849,0.416,-12.302
4qwD0NoxEl2xKbYxx2vhcg,What Is Love,Janelle Monáe,2014,soul,120.064,41,0.0854,0.666,0.897,-4.938
321cXoYTsPtmNaVGubsz4o,Better Man,Paolo Nutini,2014,soul,147.507,42,0.407,0.556,0.434,-9.548
7bcFjy9JRa6DDkctTVGZ6E,Luh You,Anderson .Paak,2014,soul,117.051,44,0.0954,0.697,0.72,-5.805
2KuATlpFox2DKUkRxViBH3,Call My Name,Avery*Sunshine,2014,soul,124.934,39,0.389,0.676,0.365,-9.25
0vaLIgHcJM3Fs3jxN9MxPm,All of Me (feat. Jennifer Nettles & Hunter Hayes),John Legend,2014,soul,133.332,49,0.297,0.533,0.561,-6.768
53vCpiy5gW8tpZyXmmNfFR,In a Special Way,Tom Misch,2014,soul,91.012,49,0.689,0.608,0.159,-8.616
4AXc3B0zpchnvWJ17htzeU,Hunger,Sam Sure,2014,soul,170.071,43,0.693,0.466,0.454,-11.629
6LFF1dU5zobLjgDtNAvo90,Im Looking for a Lady,T.K. Soul,2014,soul,142.992,38,0.0891,0.678,0.608,-6.38
2SL8izibBIbLttLhrcxJ35,Higher in Love,FKJ,2014,soul,87.802,48,0.226,0.566,0.661,-6.704
3UtZKFmxvKrbjxzfjtV4QP,Homewards,Mndsgn,2014,soul,94.968,44,0.558,0.412,0.494,-11.386
74X9ZsmiLNKmuBcPIY1wsx,Hearsay,Calvin Richardson,2014,soul,191.812,38,0.0531,0.643,0.723,-4.905
1y9kfM2QNDQQ9plksXc44Y,6 8,Gabriel Garzón-Montano,2014,soul,115.873,43,0.903,0.666,0.0551,-13.142
3y7c8Hx1jbIrSYgTW9lRF4,You,Manwolves,2014,soul,142.146,41,0.283,0.559,0.434,-6.803
21e6fssct1VjjjzjM4UvwQ,L-O-V-E,Nat King Cole,2014,soul,77.465,45,0.761,0.554,0.247,-11.914
2QFHyK2SV2YWyJzu6kpGhk,NEW DORP. NEW YORK,SBTRKT,2014,soul,119.008,50,0.00178,0.844,0.438,-10.564
0BVaNH5prNNveWy81VIC6S,Maluco,Sango,2014,soul,143.97,42,0.0544,0.89,0.758,-7.987
1cx2NcSnJYdr3kvHWmX7fF,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",Various Artists,2014,soul,120.25,39,0.333,0.683,0.284,-15.207
5DPJRKOh4xA5aMCabNSLCS,Ticking Bomb,Aloe Blacc,2014,soul,107.935,39,0.562,0.673,0.635,-8.79
0HN7GmOAt504PMZz0q3NyM,Walking on Sunshine,Various Artists,2014,soul,110.98,54,0.0078,0.685,0.79,-6.148
3MpkTjPgEWQ7fHVt6odpBr,Miss Right,Anderson .Paak,2014,soul,96.419,43,0.00344,0.819,0.521,-7.328
18SDFwz5UNo3C7M3FzGCyN,Lotus Eater,Mura Masa,2014,soul,135.796,44,0.736,0.571,0.373,-8.068
15p9t3NubOAe6BhsZKMrT1,Doubt,Mary J. Blige,2014,soul,76.97,42,0.145,0.684,0.597,-6.449
5LK5V0vgxNo7OWDXbJYC0Q,"Risin' to the Top - 7"" Version",Keni Burke,2014,soul,94.96,45,0.385,0.749,0.572,-7.564
1Sc2RHxyKHMeyCChQTWTnp,Confessions,BADBADNOTGOOD,2014,soul,162.376,45,0.266,0.364,0.664,-6.017
6Ch1e7h3b19r8HnR6HD1MW,Fly Before You Fall,Various Artists,2014,soul,79.36,37,0.812,0.676,0.178,-9.961
3lpMD3JebxubkH25DmT6c8,Angel (feat. 9th Wonder),Terrace Martin,2014,soul,85.943,42,0.00295,0.662,0.508,-11.244
2d7Wkw0qgUFcOxOmShrjKG,All I See - Darius Remix,Bondax,2014,soul,112.024,47,0.0193,0.805,0.728,-6.296
5cFfLa6xvikVI5AeO9smL2,Fohbliv,Butcher Brown,2014,soul,86.624,44,0.3,0.592,0.516,-6.83
2pMwweGkjNLXZkSDZ63LYf,Ya Ya,Lee Dorsey,2014,soul,140.795,40,0.607,0.758,0.557,-10.106
